filename,Best solution,Generations,Mutations,Elapsed Time
ga_size48_population5method1.csv,3948,4118,65829,119995
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
21,1,20,5853
39,2,36,5853
56,3,52,5642
73,4,70,5560
89,5,84,4902
105,6,102,4902
124,7,120,4902
144,8,140,4902
162,9,156,4902
181,10,174,4902
200,11,192,4902
219,12,208,4830
237,13,226,4830
257,14,246,4830
275,15,262,4830
291,16,280,4830
307,17,296,4669
325,18,314,4669
341,19,330,4669
360,20,348,4669
374,21,358,4669
386,22,372,4669
404,23,390,4669
422,24,408,4669
438,25,424,4669
463,26,442,4669
482,27,458,4669
498,28,476,4669
518,29,488,4669
541,30,508,4669
563,31,526,4669
584,32,542,4669
602,33,560,4669
618,34,574,4669
633,35,588,4669
655,36,606,4669
673,37,620,4669
686,38,632,4669
698,39,644,4669
715,40,664,4669
732,41,680,4669
744,42,688,4669
757,43,706,4669
775,44,722,4669
786,45,730,4669
800,46,746,4669
817,47,764,4550
834,48,780,4550
853,49,798,4550
873,50,818,4550
892,51,836,4550
908,52,848,4550
921,53,862,4550
937,54,880,4550
954,55,896,4550
975,56,916,4550
995,57,934,4550
1016,58,950,4550
1032,59,964,4550
1047,60,980,4550
1061,61,994,4550
1080,62,1014,4550
1097,63,1028,4550
1115,64,1048,4550
1133,65,1066,4550
1148,66,1078,4550
1164,67,1096,4550
1179,68,1110,4550
1198,69,1130,4550
1215,70,1146,4550
1228,71,1158,4550
1243,72,1174,4550
1259,73,1192,4550
1276,74,1206,4550
1293,75,1226,4550
1311,76,1242,4550
1329,77,1260,4550
1368,78,1280,4550
1418,79,1296,4550
1478,80,1314,4550
1511,81,1328,4550
1536,82,1344,4550
1558,83,1358,4550
1583,84,1376,4550
1607,85,1390,4550
1633,86,1410,4550
1660,87,1428,4550
1684,88,1446,4550
1703,89,1458,4550
1722,90,1474,4550
1737,91,1488,4550
1748,92,1498,4550
1764,93,1516,4550
1779,94,1532,4550
1797,95,1550,4550
1824,96,1568,4550
1872,97,1584,4550
1906,98,1600,4550
1941,99,1616,4550
1975,100,1630,4550
2030,101,1644,4550
2104,102,1664,4550
2151,103,1682,4550
2166,104,1696,4550
2182,105,1714,4550
2198,106,1728,4550
2212,107,1742,4550
2225,108,1756,4550
2243,109,1776,4550
2260,110,1792,4550
2277,111,1810,4550
2294,112,1826,4550
2311,113,1844,4550
2325,114,1856,4550
2339,115,1872,4550
2355,116,1888,4550
2368,117,1900,4550
2382,118,1914,4550
2396,119,1930,4550
2413,120,1946,4550
2430,121,1962,4550
2445,122,1978,4550
2460,123,1994,4550
2475,124,2010,4550
2492,125,2024,4550
2510,126,2040,4550
2524,127,2054,4550
2541,128,2074,4550
2559,129,2090,4550
2580,130,2104,4550
2594,131,2118,4550
2608,132,2134,4550
2625,133,2152,4550
2641,134,2168,4550
2656,135,2184,4550
2672,136,2198,4550
2685,137,2208,4550
2698,138,2224,4550
2713,139,2240,4550
2728,140,2254,4550
2743,141,2270,4550
2757,142,2284,4550
2776,143,2298,4550
2804,144,2312,4550
2833,145,2328,4550
2851,146,2340,4550
2869,147,2354,4550
2896,148,2374,4550
2939,149,2394,4550
2985,150,2410,4550
3021,151,2424,4550
3056,152,2440,4550
3089,153,2456,4550
3125,154,2474,4550
3161,155,2488,4550
3201,156,2506,4550
3233,157,2518,4550
3264,158,2534,4550
3297,159,2550,4550
3329,160,2566,4550
3358,161,2578,4550
3391,162,2596,4550
3429,163,2614,4550
3456,164,2624,4550
3484,165,2640,4550
3515,166,2652,4550
3556,167,2670,4550
3596,168,2690,4550
3633,169,2706,4550
3666,170,2716,4550
3701,171,2736,4550
3745,172,2750,4550
3795,173,2770,4550
3846,174,2786,4550
3908,175,2796,4550
3923,176,2808,4550
3944,177,2824,4550
3967,178,2842,4550
3990,179,2854,4550
4010,180,2866,4550
4031,181,2884,4550
4058,182,2902,4550
4079,183,2914,4550
4100,184,2930,4550
4124,185,2946,4550
4147,186,2960,4550
4168,187,2980,4550
4194,188,2998,4550
4220,189,3018,4550
4242,190,3030,4550
4262,191,3046,4550
4286,192,3062,4550
4308,193,3076,4550
4332,194,3096,4550
4379,195,3114,4550
4433,196,3130,4550
4465,197,3146,4550
4493,198,3162,4550
4513,199,3180,4550
4531,200,3192,4550
4549,201,3208,4550
4569,202,3222,4550
4593,203,3238,4550
4617,204,3256,4550
4638,205,3270,4550
4657,206,3286,4550
4675,207,3304,4550
4695,208,3322,4550
4718,209,3340,4550
4736,210,3354,4550
4755,211,3368,4550
4774,212,3386,4550
4791,213,3398,4550
4810,214,3414,4550
4831,215,3432,4550
4853,216,3446,4550
4872,217,3462,4550
4892,218,3480,4550
4917,219,3498,4550
4939,220,3514,4550
4956,221,3528,4550
4977,222,3544,4550
5002,223,3564,4550
5026,224,3580,4550
5045,225,3596,4550
5101,226,3610,4550
5132,227,3628,4550
5165,228,3646,4550
5205,229,3664,4550
5239,230,3678,4550
5258,231,3696,4550
5277,232,3706,4550
5293,233,3722,4550
5321,234,3742,4550
5343,235,3758,4550
5361,236,3774,4550
5377,237,3788,4550
5393,238,3800,4550
5411,239,3816,4550
5432,240,3834,4550
5456,241,3850,4550
5477,242,3870,4550
5509,243,3886,4550
5548,244,3902,4550
5583,245,3922,4550
5622,246,3940,4550
5655,247,3956,4550
5685,248,3972,4550
5715,249,3988,4550
5745,250,4002,4550
5771,251,4018,4550
5802,252,4036,4550
5829,253,4048,4550
5857,254,4066,4550
5882,255,4078,4550
5906,256,4094,4550
5934,257,4110,4550
5966,258,4124,4550
6011,259,4144,4550
6037,260,4162,4550
6052,261,4174,4550
6074,262,4190,4550
6096,263,4204,4550
6115,264,4218,4550
6137,265,4234,4550
6156,266,4252,4550
6173,267,4268,4550
6197,268,4282,4550
6218,269,4300,4550
6233,270,4310,4550
6248,271,4326,4550
6271,272,4342,4550
6291,273,4356,4550
6313,274,4376,4550
6336,275,4390,4550
6380,276,4408,4550
6410,277,4422,4550
6440,278,4438,4550
6473,279,4456,4550
6522,280,4474,4550
6580,281,4492,4550
6639,282,4508,4550
6672,283,4524,4550
6694,284,4540,4550
6741,285,4558,4550
6786,286,4572,4550
6821,287,4592,4550
6861,288,4612,4550
6898,289,4630,4550
6936,290,4650,4550
6967,291,4662,4550
6987,292,4672,4550
7010,293,4686,4550
7034,294,4702,4550
7051,295,4712,4550
7067,296,4728,4550
7087,297,4742,4550
7109,298,4758,4550
7136,299,4776,4550
7163,300,4790,4550
7184,301,4806,4550
7206,302,4818,4550
7222,303,4830,4550
7239,304,4846,4550
7255,305,4860,4550
7275,306,4878,4550
7300,307,4898,4550
7321,308,4914,4550
7338,309,4926,4550
7355,310,4940,4550
7390,311,4954,4550
7427,312,4970,4550
7475,313,4990,4550
7519,314,5006,4550
7550,315,5016,4550
7578,316,5032,4550
7608,317,5050,4550
7668,318,5066,4550
7704,319,5086,4550
7755,320,5104,4550
7778,321,5118,4550
7805,322,5136,4550
7846,323,5152,4550
7876,324,5168,4550
7920,325,5188,4550
7967,326,5206,4550
7998,327,5224,4550
8023,328,5244,4550
8057,329,5264,4550
8085,330,5282,4550
8111,331,5302,4550
8132,332,5318,4550
8154,333,5334,4550
8175,334,5348,4550
8196,335,5364,4550
8217,336,5378,4550
8235,337,5396,4550
8260,338,5410,4550
8282,339,5428,4550
8304,340,5448,4550
8328,341,5466,4550
8352,342,5484,4550
8380,343,5498,4550
8399,344,5516,4550
8418,345,5532,4550
8458,346,5548,4550
8509,347,5564,4550
8541,348,5574,4550
8564,349,5592,4550
8588,350,5610,4550
8614,351,5622,4550
8638,352,5638,4550
8664,353,5654,4550
8683,354,5662,4550
8706,355,5680,4550
8729,356,5692,4550
8752,357,5706,4550
8775,358,5718,4550
8804,359,5736,4550
8829,360,5752,4540
8852,361,5770,4540
8880,362,5788,4540
8909,363,5806,4540
8941,364,5826,4540
8973,365,5846,4540
9000,366,5862,4540
9025,367,5878,4540
9046,368,5892,4540
9065,369,5910,4540
9092,370,5926,4540
9113,371,5944,4540
9137,372,5960,4540
9163,373,5980,4540
9188,374,5994,4540
9210,375,6010,4540
9235,376,6030,4540
9261,377,6046,4540
9291,378,6062,4540
9311,379,6078,4540
