filename,Best solution,Generations,Mutations,Elapsed Time
ga_size171_population10method0.csv,15802,337,24253,239773
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
459,1,76,24251
1459,2,156,23958
2288,3,224,23520
3015,4,296,22218
3715,5,372,22218
4520,6,428,22218
5268,7,508,21723
6217,8,582,21684
6865,9,654,21477
7687,10,722,21477
8425,11,792,21477
9111,12,868,21477
9799,13,952,21449
10605,14,1026,20829
11324,15,1100,20829
12167,16,1168,20829
13003,17,1244,20474
13927,18,1318,20338
14754,19,1394,20036
15431,20,1470,20036
16344,21,1542,20036
17053,22,1618,19480
17693,23,1682,19480
18431,24,1756,19268
19328,25,1820,18996
20188,26,1898,18996
21061,27,1966,18929
21764,28,2042,18929
22476,29,2114,18851
23230,30,2192,18851
23887,31,2264,18755
24732,32,2336,18755
25430,33,2404,18755
26322,34,2482,18695
26938,35,2546,18663
27507,36,2616,18591
28215,37,2688,18590
28790,38,2764,18396
29375,39,2844,18396
29982,40,2912,18310
30510,41,2982,18163
31368,42,3056,18163
32340,43,3124,18069
33126,44,3184,18069
33871,45,3264,18069
34652,46,3324,18069
35365,47,3394,18069
36054,48,3464,18069
37054,49,3538,17972
37879,50,3616,17972
38791,51,3696,17972
39600,52,3762,17972
40270,53,3832,17972
40863,54,3890,17955
41400,55,3950,17955
41976,56,4016,17955
42660,57,4096,17955
43526,58,4158,17955
44203,59,4236,17955
45201,60,4304,17955
46001,61,4368,17955
46824,62,4440,17955
47639,63,4508,17955
48498,64,4582,17940
49398,65,4660,17928
50223,66,4734,17928
50995,67,4810,17928
51693,68,4876,17928
52264,69,4932,17928
52776,70,5004,17928
53586,71,5070,17928
54163,72,5146,17844
54760,73,5214,17844
55319,74,5294,17844
56110,75,5372,17844
56846,76,5438,17811
57389,77,5502,17811
58145,78,5580,17811
58937,79,5654,17811
59643,80,5728,17811
60215,81,5796,17811
60822,82,5874,17811
61733,83,5950,17811
62429,84,6018,17811
63045,85,6090,17811
