filename,Best solution,Generations,Mutations,Elapsed Time
ga_size403_population5method1.csv,6441,2891,46332,359896
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
142,1,16,7221
280,2,34,7221
426,3,52,7221
572,4,70,7221
705,5,86,7221
833,6,102,7221
969,7,120,7197
1124,8,138,7187
1250,9,152,7187
1374,10,170,7136
1491,11,184,7114
1605,12,200,7114
1716,13,214,7065
1829,14,230,7025
1949,15,246,6975
2067,16,262,6975
2207,17,282,6975
2330,18,296,6975
2443,19,312,6911
2580,20,332,6831
2695,21,342,6831
2812,22,360,6831
2929,23,374,6831
3030,24,388,6831
3151,25,406,6831
3282,26,424,6831
3388,27,436,6831
3491,28,452,6831
3610,29,468,6812
3715,30,482,6812
3829,31,498,6812
3965,32,518,6812
4089,33,532,6812
4202,34,548,6812
4321,35,564,6801
4442,36,580,6801
4543,37,592,6772
4640,38,606,6772
4731,39,618,6772
4816,40,630,6772
4923,41,646,6772
5051,42,664,6772
5163,43,676,6772
5277,44,694,6772
5427,45,714,6772
5570,46,732,6772
5706,47,750,6772
5841,48,768,6772
5950,49,780,6772
6081,50,800,6772
6210,51,814,6772
6312,52,828,6772
6415,53,842,6772
6511,54,854,6772
6632,55,872,6772
6763,56,890,6772
6872,57,902,6772
6978,58,918,6772
7086,59,932,6772
7199,60,948,6772
7324,61,964,6772
7431,62,978,6772
7520,63,988,6772
7610,64,1002,6772
7714,65,1016,6772
7835,66,1034,6772
7977,67,1054,6772
8110,68,1070,6772
8242,69,1088,6772
8369,70,1104,6772
8499,71,1122,6772
8636,72,1140,6772
8769,73,1158,6772
8867,74,1168,6772
8942,75,1178,6772
9033,76,1192,6772
9147,77,1208,6772
9268,78,1224,6772
9395,79,1242,6772
9523,80,1258,6772
9651,81,1276,6772
9783,82,1294,6772
9934,83,1314,6772
10081,84,1334,6772
10218,85,1348,6772
10320,86,1360,6772
10429,87,1374,6772
10558,88,1392,6772
10696,89,1410,6772
10800,90,1420,6772
10885,91,1430,6772
10988,92,1444,6772
11081,93,1456,6772
11181,94,1468,6772
11290,95,1484,6772
11405,96,1498,6772
11506,97,1510,6772
11616,98,1524,6772
11722,99,1538,6772
11842,100,1556,6772
11988,101,1576,6772
12141,102,1596,6772
12301,103,1616,6772
12427,104,1628,6772
12541,105,1646,6772
12669,106,1660,6772
12792,107,1678,6772
12929,108,1694,6772
13053,109,1708,6772
13188,110,1728,6772
13352,111,1748,6772
13492,112,1764,6772
13606,113,1778,6772
13742,114,1798,6772
13884,115,1814,6772
13983,116,1826,6772
14089,117,1842,6772
14232,118,1862,6772
14385,119,1880,6772
14499,120,1892,6772
14607,121,1908,6772
14747,122,1928,6772
14871,123,1942,6772
14980,124,1956,6772
15114,125,1976,6772
15257,126,1994,6772
15397,127,2010,6772
15515,128,2026,6772
15635,129,2042,6772
15767,130,2060,6772
15900,131,2078,6772
16035,132,2096,6772
16167,133,2112,6772
16298,134,2130,6772
16434,135,2148,6772
16570,136,2166,6772
16713,137,2184,6772
16858,138,2204,6772
17001,139,2222,6772
17144,140,2240,6772
17301,141,2260,6772
17446,142,2276,6772
17561,143,2290,6772
17690,144,2308,6772
17815,145,2324,6772
17938,146,2338,6772
18051,147,2354,6772
18197,148,2374,6772
18319,149,2386,6772
18434,150,2402,6772
18564,151,2420,6772
18714,152,2440,6772
18861,153,2458,6772
19002,154,2476,6772
19134,155,2492,6772
19249,156,2506,6751
19378,157,2524,6751
19523,158,2544,6751
19663,159,2560,6751
19790,160,2576,6751
19918,161,2594,6751
20038,162,2606,6751
20144,163,2622,6751
20263,164,2636,6751
20365,165,2650,6751
20502,166,2668,6751
20621,167,2682,6751
20739,168,2698,6751
20872,169,2714,6751
20982,170,2722,6751
21084,171,2740,6751
21213,172,2754,6751
21340,173,2774,6751
21472,174,2788,6751
21568,175,2800,6751
21669,176,2814,6751
21799,177,2832,6751
21932,178,2850,6751
22064,179,2866,6751
22193,180,2884,6751
22300,181,2896,6751
22400,182,2910,6751
22534,183,2928,6751
22684,184,2942,6751
22807,185,2958,6751
22939,186,2976,6751
23052,187,2988,6751
23169,188,3006,6751
23303,189,3024,6751
23426,190,3038,6751
23560,191,3056,6751
23697,192,3074,6751
23844,193,3094,6751
23984,194,3110,6751
24093,195,3124,6751
24197,196,3138,6751
24325,197,3156,6751
24452,198,3172,6751
24589,199,3188,6751
24717,200,3204,6751
24862,201,3224,6751
25000,202,3240,6751
25112,203,3252,6751
25221,204,3268,6751
25328,205,3280,6702
25449,206,3298,6702
25580,207,3312,6702
25675,208,3324,6702
25773,209,3336,6702
25894,210,3354,6702
26027,211,3370,6702
26173,212,3390,6702
26287,213,3400,6702
26380,214,3414,6702
26464,215,3424,6702
26582,216,3444,6702
26729,217,3460,6702
26836,218,3472,6702
26927,219,3484,6702
27040,220,3502,6702
27163,221,3516,6702
27297,222,3536,6702
27426,223,3550,6702
27534,224,3564,6702
27668,225,3584,6702
27830,226,3602,6702
27968,227,3620,6702
28084,228,3634,6702
28203,229,3652,6702
28329,230,3668,6702
28450,231,3682,6702
28561,232,3698,6702
28699,233,3716,6702
28837,234,3734,6702
28972,235,3752,6702
29119,236,3768,6702
29253,237,3784,6702
29393,238,3804,6702
29534,239,3822,6702
29662,240,3838,6702
29809,241,3854,6702
29928,242,3870,6702
30050,243,3886,6702
30166,244,3902,6702
30297,245,3920,6702
30424,246,3936,6702
30566,247,3956,6702
30705,248,3972,6702
30807,249,3984,6702
30931,250,4002,6702
31059,251,4018,6702
31164,252,4030,6702
31282,253,4048,6702
31409,254,4064,6702
31534,255,4082,6702
31673,256,4100,6702
31809,257,4118,6702
31942,258,4136,6702
32057,259,4150,6702
32160,260,4164,6702
32282,261,4182,6702
32423,262,4202,6702
32566,263,4220,6702
32694,264,4236,6702
32810,265,4252,6702
32922,266,4266,6702
33042,267,4284,6702
33158,268,4298,6702
33272,269,4314,6702
33381,270,4328,6702
33500,271,4344,6702
33620,272,4360,6702
33760,273,4380,6702
33880,274,4392,6702
33968,275,4404,6702
34054,276,4414,6702
34177,277,4434,6702
34328,278,4452,6702
34446,279,4466,6702
34550,280,4480,6702
34664,281,4496,6702
34782,282,4510,6702
34876,283,4522,6648
34989,284,4538,6648
35091,285,4550,6648
35198,286,4566,6648
35321,287,4580,6648
35453,288,4600,6648
35583,289,4614,6648
35708,290,4630,6648
35847,291,4646,6648
35962,292,4660,6648
36103,293,4680,6648
36223,294,4692,6648
36311,295,4704,6648
36428,296,4722,6648
36545,297,4736,6648
36651,298,4750,6648
36776,299,4768,6648
36931,300,4788,6648
37078,301,4806,6648
37230,302,4826,6648
37363,303,4840,6648
37474,304,4854,6648
37588,305,4870,6648
37699,306,4886,6648
37837,307,4904,6648
37964,308,4920,6648
38081,309,4934,6648
38177,310,4946,6648
38296,311,4962,6648
38427,312,4982,6648
38568,313,4998,6648
38679,314,5010,6648
38764,315,5022,6648
38912,316,5042,6648
39052,317,5058,6648
39178,318,5076,6648
39299,319,5090,6648
39432,320,5110,6648
39550,321,5122,6648
39668,322,5140,6648
39820,323,5160,6648
39944,324,5172,6648
40067,325,5192,6648
40226,326,5212,6648
40347,327,5224,6648
40462,328,5242,6648
40598,329,5260,6648
40729,330,5276,6648
40846,331,5290,6648
40949,332,5302,6648
41054,333,5318,6648
41165,334,5330,6648
41287,335,5350,6648
41411,336,5364,6648
41529,337,5380,6648
41663,338,5398,6648
41757,339,5406,6648
41864,340,5424,6648
41993,341,5440,6648
42096,342,5452,6648
42202,343,5468,6648
42295,344,5478,6648
42390,345,5494,6648
42509,346,5508,6648
42653,347,5528,6648
42777,348,5540,6648
42864,349,5552,6648
42986,350,5570,6648
43116,351,5588,6648
43243,352,5602,6648
43343,353,5614,6648
43454,354,5632,6648
43596,355,5650,6648
43704,356,5662,6648
43830,357,5682,6648
43977,358,5698,6648
44101,359,5714,6648
44202,360,5722,6648
44309,361,5740,6648
44440,362,5756,6648
44543,363,5768,6648
44667,364,5788,6648
44822,365,5806,6648
44952,366,5822,6648
45081,367,5840,6648
45198,368,5854,6648
45316,369,5870,6648
45440,370,5886,6648
45544,371,5898,6648
45653,372,5914,6648
45781,373,5932,6648
45913,374,5948,6648
46038,375,5964,6648
46175,376,5984,6648
46299,377,5998,6648
46394,378,6010,6648
46491,379,6024,6648
46579,380,6034,6648
46678,381,6050,6648
46789,382,6064,6648
46898,383,6078,6648
47022,384,6094,6648
47163,385,6112,6648
47298,386,6130,6648
47415,387,6144,6648
47544,388,6162,6648
47661,389,6176,6648
47773,390,6192,6648
47900,391,6210,6648
48046,392,6228,6648
48190,393,6248,6648
48315,394,6262,6648
48431,395,6278,6648
48552,396,6294,6648
48657,397,6306,6648
48762,398,6322,6648
48890,399,6340,6648
49029,400,6358,6648
49139,401,6370,6648
49234,402,6382,6648
49347,403,6400,6648
49486,404,6418,6648
49624,405,6436,6648
49737,406,6450,6648
49865,407,6468,6648
49999,408,6484,6648
50123,409,6498,6648
50222,410,6510,6648
50344,411,6528,6648
50480,412,6546,6648
50617,413,6564,6648
50753,414,6582,6648
50891,415,6600,6648
51037,416,6618,6648
51158,417,6630,6648
51264,418,6644,6648
51389,419,6662,6648
51535,420,6680,6648
51670,421,6698,6648
51804,422,6716,6648
51955,423,6736,6648
52073,424,6748,6648
52201,425,6766,6648
52327,426,6782,6648
52443,427,6796,6648
52553,428,6810,6648
52682,429,6828,6648
52816,430,6846,6648
52960,431,6864,6648
53084,432,6878,6542
53243,433,6896,6481
53368,434,6910,6481
53497,435,6928,6481
53640,436,6948,6481
53797,437,6968,6481
53952,438,6988,6481
54085,439,7002,6481
54210,440,7020,6481
54337,441,7036,6481
54436,442,7046,6481
54529,443,7060,6481
54628,444,7070,6481
54725,445,7084,6481
54831,446,7098,6481
54950,447,7116,6481
55089,448,7132,6481
55215,449,7148,6481
55346,450,7166,6481
55482,451,7184,6481
55606,452,7198,6481
55728,453,7214,6481
55849,454,7230,6481
55969,455,7246,6481
56090,456,7262,6481
56246,457,7282,6481
56380,458,7298,6481
56525,459,7318,6481
56668,460,7336,6481
56810,461,7356,6481
56932,462,7370,6481
57052,463,7386,6481
57187,464,7404,6481
57303,465,7418,6481
57425,466,7436,6481
57534,467,7448,6481
57641,468,7464,6481
57753,469,7478,6481
57856,470,7492,6481
57968,471,7508,6481
58063,472,7518,6481
58160,473,7532,6481
58285,474,7548,6481
58395,475,7562,6481
58509,476,7578,6481
58630,477,7594,6481
58746,478,7608,6481
58862,479,7624,6481
58978,480,7638,6481
59090,481,7654,6481
59209,482,7670,6481
59339,483,7686,6481
59464,484,7702,6481
59571,485,7714,6481
59680,486,7730,6481
59813,487,7746,6481
59936,488,7762,6481
60056,489,7778,6481
60198,490,7796,6481
60331,491,7812,6481
60447,492,7826,6481
60555,493,7840,6481
60673,494,7856,6481
60819,495,7876,6481
60965,496,7894,6481
61103,497,7910,6481
61244,498,7926,6481
61349,499,7936,6481
61448,500,7952,6481
61576,501,7968,6481
61715,502,7986,6481
61859,503,8004,6481
61983,504,8020,6481
62116,505,8038,6481
62255,506,8056,6481
62378,507,8070,6481
62471,508,8082,6481
62589,509,8100,6481
62703,510,8112,6481
62821,511,8130,6481
62929,512,8142,6481
63040,513,8158,6481
63158,514,8174,6481
63270,515,8188,6481
63383,516,8204,6481
63509,517,8220,6481
63630,518,8236,6481
63746,519,8250,6481
63869,520,8268,6481
64013,521,8288,6481
64157,522,8304,6481
64275,523,8318,6481
64382,524,8332,6481
64494,525,8348,6481
64596,526,8360,6481
64692,527,8374,6481
64818,528,8392,6481
64926,529,8404,6481
65020,530,8418,6481
65136,531,8432,6481
65250,532,8448,6481
65389,533,8466,6481
65513,534,8482,6481
65644,535,8500,6481
65767,536,8514,6481
65897,537,8534,6481
66013,538,8546,6481
66119,539,8562,6481
66263,540,8580,6481
66401,541,8594,6481
66511,542,8608,6481
66638,543,8624,6481
66762,544,8642,6481
66883,545,8656,6481
66979,546,8668,6481
67096,547,8688,6481
67231,548,8704,6481
67366,549,8722,6481
67489,550,8734,6481
67592,551,8748,6481
67730,552,8768,6481
67886,553,8788,6481
68033,554,8806,6481
68164,555,8822,6481
68291,556,8838,6481
68414,557,8854,6481
68523,558,8866,6481
68634,559,8882,6481
68728,560,8892,6481
68833,561,8908,6481
68974,562,8926,6481
69087,563,8938,6481
69198,564,8954,6481
69321,565,8970,6481
69443,566,8986,6481
69546,567,8998,6481
69659,568,9014,6481
69795,569,9032,6481
69930,570,9048,6481
70064,571,9066,6481
70203,572,9084,6481
70346,573,9102,6481
70472,574,9116,6481
70582,575,9132,6481
70695,576,9146,6481
70803,577,9160,6481
70930,578,9178,6481
71058,579,9194,6481
71180,580,9210,6481
71302,581,9226,6481
71437,582,9244,6481
71582,583,9258,6481
71731,584,9278,6481
71879,585,9296,6481
72017,586,9314,6481
72157,587,9332,6481
72267,588,9344,6481
72389,589,9362,6481
72515,590,9372,6481
72634,591,9390,6481
72734,592,9400,6481
72838,593,9416,6481
72956,594,9430,6481
73077,595,9448,6481
73218,596,9466,6481
73341,597,9480,6481
73453,598,9496,6481
73576,599,9512,6481
73696,600,9526,6481
73810,601,9540,6481
73922,602,9556,6481
74034,603,9570,6481
74146,604,9586,6481
74276,605,9604,6481
74416,606,9624,6481
74579,607,9644,6481
74729,608,9660,6481
74873,609,9680,6481
75005,610,9696,6481
75140,611,9714,6481
75251,612,9724,6481
75359,613,9742,6481
75499,614,9760,6481
75632,615,9776,6481
75765,616,9794,6481
75883,617,9808,6481
75991,618,9822,6481
76100,619,9836,6481
76246,620,9856,6481
76399,621,9874,6481
76518,622,9888,6481
76636,623,9904,6481
76756,624,9920,6481
76891,625,9940,6481
77062,626,9960,6481
77216,627,9978,6481
77342,628,9994,6481
77466,629,10012,6481
77605,630,10030,6481
77735,631,10046,6481
77855,632,10062,6481
78000,633,10082,6481
78141,634,10098,6481
78282,635,10118,6481
78433,636,10138,6481
78579,637,10156,6481
78728,638,10176,6481
78881,639,10194,6481
79014,640,10210,6481
79140,641,10228,6481
79270,642,10244,6481
79405,643,10262,6481
79558,644,10282,6481
79693,645,10300,6481
79823,646,10316,6481
79951,647,10334,6481
80067,648,10348,6481
80167,649,10360,6481
80278,650,10376,6481
80418,651,10390,6481
80538,652,10406,6481
80653,653,10420,6481
80772,654,10436,6481
80883,655,10450,6481
80982,656,10462,6481
81097,657,10480,6481
81238,658,10496,6481
81355,659,10510,6481
81483,660,10530,6481
81609,661,10544,6481
81749,662,10564,6481
81901,663,10582,6481
82038,664,10600,6481
82145,665,10612,6481
82257,666,10628,6481
82374,667,10644,6481
82495,668,10658,6481
82607,669,10674,6481
82721,670,10688,6481
82826,671,10702,6481
82946,672,10718,6481
83063,673,10732,6481
83178,674,10748,6481
83289,675,10762,6481
83408,676,10780,6481
83552,677,10798,6481
83669,678,10812,6481
83793,679,10828,6481
83915,680,10844,6481
84063,681,10864,6481
84191,682,10878,6481
84310,683,10894,6481
84434,684,10910,6481
84567,685,10926,6481
84703,686,10944,6481
84832,687,10960,6481
84975,688,10980,6481
85108,689,10996,6481
85224,690,11010,6481
85342,691,11026,6481
85464,692,11042,6481
85604,693,11060,6481
85739,694,11076,6481
85851,695,11088,6481
85960,696,11104,6481
86101,697,11122,6481
86233,698,11138,6481
86367,699,11154,6481
86493,700,11170,6481
86614,701,11186,6481
86731,702,11202,6481
86861,703,11220,6481
86987,704,11236,6481
87107,705,11252,6481
87235,706,11270,6481
87379,707,11290,6481
87531,708,11310,6481
87673,709,11324,6481
87811,710,11344,6481
87954,711,11360,6481
88075,712,11376,6481
88187,713,11388,6481
88284,714,11400,6481
88367,715,11410,6481
88477,716,11428,6481
88608,717,11444,6481
88754,718,11464,6481
88870,719,11474,6481
88969,720,11490,6481
89089,721,11506,6481
89198,722,11520,6481
89297,723,11534,6481
89406,724,11550,6481
89526,725,11566,6481
89666,726,11584,6481
89797,727,11602,6481
89908,728,11614,6481
90019,729,11630,6481
90144,730,11646,6481
90285,731,11666,6481
90418,732,11682,6481
90547,733,11698,6481
90672,734,11714,6481
90793,735,11728,6481
90923,736,11746,6481
91058,737,11764,6481
91185,738,11778,6481
91298,739,11794,6481
91435,740,11814,6481
91586,741,11832,6481
91703,742,11844,6481
91793,743,11856,6481
91894,744,11870,6481
91996,745,11882,6481
92108,746,11898,6481
92236,747,11916,6481
92350,748,11928,6481
92471,749,11946,6481
92580,750,11958,6481
92673,751,11970,6481
92785,752,11986,6481
92934,753,12006,6481
93086,754,12026,6481
93233,755,12044,6481
93376,756,12064,6481
93527,757,12082,6481
93661,758,12098,6481
93790,759,12116,6481
93912,760,12130,6481
94026,761,12146,6481
94159,762,12164,6481
94296,763,12182,6481
94417,764,12196,6481
94529,765,12212,6481
94650,766,12228,6481
94769,767,12242,6481
94906,768,12262,6481
95058,769,12280,6481
95209,770,12300,6481
95345,771,12316,6481
95463,772,12332,6481
95599,773,12350,6481
95731,774,12366,6481
95859,775,12382,6481
95969,776,12396,6481
96085,777,12412,6481
96201,778,12426,6481
96323,779,12444,6481
96445,780,12458,6481
96578,781,12478,6481
96719,782,12496,6481
96842,783,12510,6481
96927,784,12520,6481
97049,785,12540,6481
97193,786,12558,6481
97318,787,12574,6481
97411,788,12584,6481
97512,789,12600,6481
97631,790,12616,6481
97762,791,12634,6481
97872,792,12646,6481
97977,793,12662,6481
98105,794,12680,6481
98237,795,12696,6481
98360,796,12710,6481
98482,797,12728,6481
98618,798,12746,6481
98726,799,12756,6481
98847,800,12772,6481
98950,801,12784,6481
99073,802,12802,6481
99220,803,12820,6481
99364,804,12840,6481
99516,805,12860,6481
99649,806,12876,6481
99773,807,12892,6481
99881,808,12906,6481
99985,809,12920,6481
100112,810,12938,6481
100222,811,12950,6481
100322,812,12964,6481
100443,813,12982,6481
100569,814,12998,6481
100694,815,13016,6481
100833,816,13034,6481
100960,817,13050,6481
101082,818,13066,6481
101224,819,13080,6481
101335,820,13096,6481
101438,821,13108,6481
101554,822,13126,6481
101680,823,13142,6481
101785,824,13154,6481
101898,825,13172,6481
102037,826,13190,6481
102171,827,13206,6481
102300,828,13224,6481
102417,829,13238,6481
102544,830,13256,6481
102651,831,13268,6481
102778,832,13288,6481
102893,833,13300,6481
103015,834,13320,6481
103148,835,13336,6481
103262,836,13350,6481
103382,837,13368,6481
103508,838,13384,6481
103611,839,13396,6481
103723,840,13414,6481
103852,841,13430,6481
103981,842,13448,6481
104107,843,13464,6481
104247,844,13484,6481
104388,845,13502,6481
104479,846,13510,6481
104588,847,13530,6481
104729,848,13548,6481
104858,849,13564,6481
105006,850,13584,6481
105145,851,13602,6481
105254,852,13612,6481
105362,853,13630,6481
105489,854,13646,6481
105609,855,13662,6481
105725,856,13678,6481
105820,857,13688,6481
105923,858,13704,6481
106040,859,13720,6481
106175,860,13740,6481
106320,861,13758,6481
106465,862,13778,6481
106597,863,13794,6481
106734,864,13814,6481
106869,865,13830,6481
106981,866,13844,6481
107096,867,13860,6481
107216,868,13876,6481
107338,869,13892,6481
107456,870,13908,6441
107593,871,13928,6441
107700,872,13938,6441
107808,873,13956,6441
107952,874,13976,6441
108077,875,13990,6441
108190,876,14006,6441
108307,877,14020,6441
108421,878,14036,6441
108540,879,14052,6441
108660,880,14068,6441
108769,881,14082,6441
108874,882,14096,6441
108959,883,14106,6441
109039,884,14118,6441
109160,885,14138,6441
109292,886,14154,6441
109402,887,14168,6441
109503,888,14182,6441
109607,889,14196,6441
109725,890,14212,6441
109863,891,14230,6441
109987,892,14246,6441
110098,893,14260,6441
110212,894,14276,6441
110345,895,14294,6441
110454,896,14306,6441
110569,897,14324,6441
110687,898,14338,6441
110807,899,14354,6441
110932,900,14372,6441
111076,901,14392,6441
111227,902,14410,6441
111353,903,14426,6441
111463,904,14440,6441
111576,905,14456,6441
111713,906,14472,6441
111836,907,14488,6441
111965,908,14506,6441
112088,909,14520,6441
112198,910,14532,6441
112306,911,14550,6441
112440,912,14566,6441
112568,913,14584,6441
112702,914,14602,6441
112828,915,14618,6441
112965,916,14636,6441
113081,917,14650,6441
113186,918,14664,6441
113297,919,14680,6441
113412,920,14694,6441
113541,921,14710,6441
113669,922,14726,6441
113790,923,14742,6441
113924,924,14760,6441
114040,925,14774,6441
114150,926,14790,6441
114271,927,14806,6441
114408,928,14826,6441
114550,929,14842,6441
114671,930,14858,6441
114782,931,14872,6441
114902,932,14890,6441
115027,933,14906,6441
115132,934,14918,6441
115242,935,14932,6441
115379,936,14952,6441
115510,937,14966,6441
115631,938,14984,6441
115753,939,15000,6441
115874,940,15016,6441
115991,941,15032,6441
116108,942,15048,6441
116243,943,15066,6441
116387,944,15086,6441
116513,945,15100,6441
116591,946,15108,6441
116692,947,15126,6441
116828,948,15144,6441
116936,949,15156,6441
117053,950,15174,6441
117202,951,15194,6441
117316,952,15206,6441
117423,953,15222,6441
117546,954,15238,6441
117670,955,15256,6441
117813,956,15272,6441
117954,957,15292,6441
118091,958,15306,6441
118214,959,15324,6441
118333,960,15338,6441
118464,961,15356,6441
118573,962,15368,6441
118680,963,15384,6441
118807,964,15402,6441
118914,965,15414,6441
119027,966,15432,6441
119154,967,15448,6441
119282,968,15466,6441
119408,969,15482,6441
119506,970,15494,6441
119611,971,15510,6441
119749,972,15530,6441
119892,973,15548,6441
120027,974,15566,6441
120140,975,15580,6441
120243,976,15594,6441
120352,977,15610,6441
120475,978,15626,6441
120594,979,15642,6441
120725,980,15660,6441
120852,981,15676,6441
120959,982,15688,6441
121071,983,15704,6441
121209,984,15724,6441
121344,985,15740,6441
121446,986,15752,6441
121568,987,15772,6441
121715,988,15790,6441
121851,989,15808,6441
121988,990,15824,6441
122123,991,15842,6441
122245,992,15856,6441
122357,993,15872,6441
122493,994,15892,6441
122637,995,15910,6441
122781,996,15930,6441
122935,997,15948,6441
123059,998,15962,6441
123178,999,15980,6441
123309,1000,15998,6441
123448,1001,16016,6441
123566,1002,16030,6441
123681,1003,16046,6441
123808,1004,16062,6441
123943,1005,16082,6441
124075,1006,16094,6441
124189,1007,16110,6441
124312,1008,16126,6441
124430,1009,16140,6441
124529,1010,16152,6441
124656,1011,16168,6441
124789,1012,16186,6441
124931,1013,16202,6441
125064,1014,16220,6441
125209,1015,16238,6441
125317,1016,16250,6441
125414,1017,16264,6441
125534,1018,16282,6441
125671,1019,16300,6441
125797,1020,16316,6441
125914,1021,16332,6441
126037,1022,16348,6441
126156,1023,16364,6441
126287,1024,16380,6441
126426,1025,16400,6441
126566,1026,16418,6441
126688,1027,16432,6441
126801,1028,16448,6441
126904,1029,16460,6441
127010,1030,16476,6441
127119,1031,16490,6441
127225,1032,16504,6441
127353,1033,16522,6441
127479,1034,16538,6441
127591,1035,16552,6441
127717,1036,16570,6441
127858,1037,16590,6441
127998,1038,16606,6441
128119,1039,16622,6441
128249,1040,16640,6441
128417,1041,16660,6441
128541,1042,16674,6441
128638,1043,16686,6441
128738,1044,16700,6441
128861,1045,16718,6441
128998,1046,16736,6441
129132,1047,16754,6441
129271,1048,16772,6441
129394,1049,16788,6441
129512,1050,16804,6441
129626,1051,16818,6441
129737,1052,16832,6441
129849,1053,16848,6441
129975,1054,16866,6441
130080,1055,16878,6441
130188,1056,16894,6441
130315,1057,16912,6441
130451,1058,16930,6441
130586,1059,16948,6441
130713,1060,16964,6441
130838,1061,16980,6441
130952,1062,16996,6441
131081,1063,17014,6441
131210,1064,17030,6441
131358,1065,17050,6441
131497,1066,17068,6441
131614,1067,17082,6441
131736,1068,17100,6441
131847,1069,17112,6441
131963,1070,17130,6441
132101,1071,17148,6441
132242,1072,17166,6441
132378,1073,17184,6441
132522,1074,17204,6441
132694,1075,17222,6441
132833,1076,17240,6441
132958,1077,17256,6441
133088,1078,17272,6441
133189,1079,17284,6441
133295,1080,17300,6441
133412,1081,17316,6441
133540,1082,17334,6441
133657,1083,17348,6441
133779,1084,17366,6441
133915,1085,17384,6441
134034,1086,17398,6441
134144,1087,17414,6441
134292,1088,17434,6441
134427,1089,17450,6441
134555,1090,17466,6441
134691,1091,17484,6441
134799,1092,17494,6441
134910,1093,17512,6441
135045,1094,17528,6441
135162,1095,17542,6441
135292,1096,17560,6441
135418,1097,17574,6441
135539,1098,17592,6441
135676,1099,17608,6441
135824,1100,17628,6441
135947,1101,17640,6441
136062,1102,17658,6441
136180,1103,17672,6441
136301,1104,17688,6441
136436,1105,17706,6441
136568,1106,17722,6441
136708,1107,17740,6441
136851,1108,17758,6441
136985,1109,17774,6441
137107,1110,17790,6441
137249,1111,17808,6441
137394,1112,17828,6441
137541,1113,17846,6441
137678,1114,17862,6441
137812,1115,17880,6441
137935,1116,17894,6441
138046,1117,17910,6441
138183,1118,17928,6441
138310,1119,17944,6441
138425,1120,17958,6441
138564,1121,17976,6441
138696,1122,17990,6441
138821,1123,18008,6441
138934,1124,18020,6441
139058,1125,18038,6441
139202,1126,18058,6441
139335,1127,18074,6441
139444,1128,18088,6441
139549,1129,18102,6441
139660,1130,18118,6441
139764,1131,18130,6441
139884,1132,18148,6441
140032,1133,18168,6441
140155,1134,18180,6441
140271,1135,18198,6441
140406,1136,18216,6441
140524,1137,18230,6441
