filename,Best solution,Generations,Mutations,Elapsed Time
ga_size48_population20method0.csv,2926,159,48239,119377
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
193,1,292,5909
872,2,600,5502
2070,3,906,5320
2925,4,1202,5072
3641,5,1498,4764
4299,6,1792,4764
4942,7,2074,4764
5886,8,2400,4651
6613,9,2706,4623
7508,10,3022,4513
8588,11,3310,4513
9242,12,3612,4395
9928,13,3913,4382
10796,14,4221,4265
11501,15,4529,4112
12193,16,4835,4043
13018,17,5129,3995
13893,18,5427,3966
14615,19,5735,3955
15388,20,6029,3955
16053,21,6321,3955
17137,22,6613,3955
17916,23,6927,3955
18623,24,7235,3798
19349,25,7541,3798
20049,26,7861,3798
20767,27,8155,3798
21429,28,8453,3798
22094,29,8757,3798
22791,30,9063,3798
23470,31,9373,3788
24173,32,9679,3665
24875,33,9983,3665
25555,34,10295,3637
26262,35,10599,3623
26957,36,10899,3577
27636,37,11209,3577
28319,38,11511,3485
28980,39,11817,3485
29757,40,12113,3485
30681,41,12415,3485
31643,42,12733,3374
32370,43,13045,3374
33129,44,13353,3374
33822,45,13655,3374
34483,46,13959,3354
35145,47,14257,3354
35821,48,14529,3354
36522,49,14825,3354
37302,50,15125,3354
38010,51,15433,3354
38695,52,15737,3354
39369,53,16039,3353
40031,54,16341,3353
40684,55,16639,3353
41371,56,16935,3353
42115,57,17239,3353
42789,58,17533,3353
43754,59,17825,3274
44459,60,18137,3228
45134,61,18419,3228
45750,62,18723,3228
46422,63,19023,3228
47081,64,19333,3228
47944,65,19645,3224
48674,66,19929,3212
49538,67,20239,3212
50214,68,20551,3202
50932,69,20859,3202
51650,70,21171,3202
52329,71,21499,3202
53179,72,21823,3190
53883,73,22149,3190
54646,74,22465,3156
55462,75,22773,3156
56218,76,23093,3136
56896,77,23393,3080
57631,78,23677,3080
58388,79,23973,3080
59364,80,24273,3080
60189,81,24577,3080
60850,82,24879,3080
61517,83,25159,3080
62161,84,25487,3080
62963,85,25779,3080
63611,86,26081,3080
64286,87,26393,3080
64989,88,26711,3080
65706,89,27027,3080
66398,90,27323,3080
67085,91,27621,3072
67741,92,27917,3072
68401,93,28223,3072
69048,94,28523,3072
69706,95,28807,3072
70325,96,29119,3072
71015,97,29423,3072
71678,98,29737,3072
72359,99,30049,3062
73031,100,30351,3062
73700,101,30659,3062
74383,102,30965,3062
75046,103,31277,3062
75709,104,31573,3062
76383,105,31885,3062
77095,106,32203,3062
77840,107,32499,3062
79040,108,32813,3044
80248,109,33093,3044
80877,110,33387,3044
81527,111,33705,3044
82216,112,34023,3044
82907,113,34321,3044
83550,114,34627,3044
84263,115,34955,3044
84976,116,35267,3044
85706,117,35575,3044
86363,118,35859,3044
87081,119,36157,3044
87807,120,36463,3044
88461,121,36753,3044
89133,122,37071,3044
89922,123,37375,3044
91574,124,37697,3044
93530,125,37989,3044
94655,126,38285,3044
95467,127,38589,3044
96301,128,38887,3044
97123,129,39189,3044
98175,130,39477,3044
98824,131,39783,3044
99505,132,40065,3043
100121,133,40363,3043
100797,134,40661,3037
101510,135,40967,3037
102351,136,41275,3037
103131,137,41547,3037
103741,138,41863,3037
104421,139,42155,3007
105108,140,42439,3007
105747,141,42747,3007
106814,142,43047,2993
107533,143,43359,2993
108215,144,43651,2993
108939,145,43951,2993
109594,146,44247,2993
110363,147,44547,2993
111023,148,44861,2981
111720,149,45179,2981
112395,150,45477,2981
113042,151,45765,2981
113807,152,46075,2926
114579,153,46375,2926
115250,154,46691,2926
116190,155,46999,2926
116860,156,47305,2926
117679,157,47599,2926
118568,158,47927,2926
119377,159,48239,2926
