filename,Best solution,Generations,Mutations,Elapsed Time
ga_size403_population20method1.csv,5873,65,19620,359557
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
1692,1,320,7284
7524,2,616,7137
12813,3,898,7124
18015,4,1198,7048
23543,5,1496,6962
28947,6,1780,6962
34178,7,2084,6914
39848,8,2384,6881
45406,9,2686,6819
51001,10,2986,6795
56462,11,3278,6717
62022,12,3590,6716
67742,13,3900,6683
73310,14,4184,6655
78611,15,4478,6641
84054,16,4782,6540
89535,17,5078,6540
95083,18,5388,6480
100876,19,5698,6468
106805,20,6016,6468
112553,21,6314,6444
117874,22,6618,6444
123263,23,6914,6395
128549,24,7216,6395
133980,25,7530,6390
139615,26,7850,6309
145216,27,8152,6309
150622,28,8454,6309
156204,29,8742,6309
161921,30,9036,6293
168251,31,9334,6293
174280,32,9648,6263
180054,33,9970,6263
185742,34,10262,6249
191274,35,10588,6199
197316,36,10910,6199
203181,37,11218,6160
209013,38,11524,6160
214770,39,11824,6098
220404,40,12118,6043
225774,41,12414,6043
231286,42,12722,6043
237037,43,13026,6043
242942,44,13332,6043
248512,45,13642,6043
253910,46,13924,6043
259032,47,14234,6043
264526,48,14536,6043
269979,49,14856,5998
275559,50,15148,5998
280724,51,15438,5998
285845,52,15720,5998
291035,53,16020,5998
296735,54,16322,5998
302438,55,16634,5986
308878,56,16934,5986
315238,57,17228,5984
320544,58,17518,5974
325893,59,17818,5974
331574,60,18126,5974
337439,61,18408,5912
342802,62,18710,5887
348469,63,19024,5873
354099,64,19314,5873
359557,65,19620,5873
