filename,Best solution,Generations,Mutations,Elapsed Time
ga_size171_population20method1.csv,13450,99,30110,237489
Data
Elapsed time (ms),Generation,Mutations,Best solution0,0,0,2147483647
779,1,316,24059
3253,2,612,23389
5641,3,900,22597
7881,4,1206,22055
10174,5,1510,21692
12423,6,1792,20898
14600,7,2091,20474
16874,8,2401,20065
19240,9,2719,19676
21645,10,3041,19448
24081,11,3341,19289
26322,12,3639,18932
28611,13,3955,18755
30965,14,4257,18421
33246,15,4554,18229
35443,16,4838,18107
37600,17,5134,17715
39846,18,5444,17430
42141,19,5744,17212
44406,20,6052,16951
46718,21,6360,16741
49017,22,6658,16703
51285,23,6966,16541
53686,24,7282,16541
56046,25,7580,16432
58282,26,7878,16202
60513,27,8168,15996
62706,28,8474,15996
64997,29,8772,15996
67251,30,9078,15854
69569,31,9386,15721
71892,32,9698,15721
74242,33,10010,15721
76547,34,10298,15721
78731,35,10594,15721
80915,36,10876,15721
83058,37,11162,15721
85238,38,11454,15721
87468,39,11764,15265
89778,40,12056,15218
91948,41,12340,15218
94143,42,12660,15218
96482,43,12946,15218
98660,44,13250,15030
100976,45,13566,15030
103320,46,13862,14927
105582,47,14176,14927
107923,48,14486,14927
110234,49,14776,14927
112449,50,15092,14927
114791,51,15390,14877
117030,52,15692,14877
119256,53,15960,14877
121278,54,16244,14877
123496,55,16550,14877
125879,56,16848,14788
128853,57,17148,14694
131662,58,17444,14680
134367,59,17754,14680
137207,60,18048,14628
140117,61,18364,14628
142583,62,18682,14611
145024,63,18986,14517
147342,64,19272,14223
149585,65,19572,14223
152616,66,19884,14221
155134,67,20182,14202
157525,68,20502,14157
160009,69,20810,14157
162447,70,21114,14142
165117,71,21426,14107
167636,72,21744,13969
170917,73,22060,13960
173735,74,22360,13779
176138,75,22670,13779
179186,76,22996,13779
181790,77,23308,13779
184215,78,23630,13779
186855,79,23938,13779
189291,80,24240,13779
191684,81,24532,13779
193971,82,24828,13779
196535,83,25128,13779
198874,84,25422,13656
201170,85,25728,13656
203598,86,26046,13656
206180,87,26356,13450
208780,88,26668,13450
211398,89,26970,13450
213996,90,27284,13450
216537,91,27584,13450
219411,92,27902,13450
221940,93,28214,13450
224524,94,28526,13450
227224,95,28840,13450
229863,96,29164,13450
232564,97,29478,13450
235016,98,29790,13450
237489,99,30110,13450
